series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	203	15.33151382	49.73913871	CZE	Czechia	1	PERCENT	UB	Percentage	Upper bound	48.35029	48.3719	48.38245	48.38245	82.45865	91.52441	91.5576	91.5576	91.5576	91.94215	91.94215	91.94215	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	2018	91.94218	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	203	15.33151382	49.73913871	CZE	Czechia	2	PERCENT	MP	Percentage	P	48.35029	48.3719	48.38245	48.38245	82.45865	91.52441	91.5576	91.5576	91.5576	91.94215	91.94215	91.94215	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	2018	91.94218	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	203	15.33151382	49.73913871	CZE	Czechia	3	PERCENT	LB	Percentage	Lower bound	48.35029	48.3719	48.38245	48.38245	82.45865	91.52441	91.5576	91.5576	91.5576	91.94215	91.94215	91.94215	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	91.94218	2018	91.94218	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	204	2.339933594	9.65401646	BEN	Benin	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	204	2.339933594	9.65401646	BEN	Benin	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	204	2.339933594	9.65401646	BEN	Benin	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	208	9.326571283	56.03829721	DNK	Denmark	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	208	9.326571283	56.03829721	DNK	Denmark	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	208	9.326571283	56.03829721	DNK	Denmark	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	212	-61.3493756	15.43391378	DMA	Dominica	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	212	-61.3493756	15.43391378	DMA	Dominica	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	212	-61.3493756	15.43391378	DMA	Dominica	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PERCENT	UB	Percentage	Upper bound	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	2018	82.27659	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	PERCENT	MP	Percentage	P	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	2018	82.27659	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	PERCENT	LB	Percentage	Lower bound	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	82.27659	2018	82.27659	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PERCENT	UB	Percentage	Upper bound	19.40175	19.40175	20.5188	20.5188	20.5188	20.5188	20.77105	20.77105	20.77105	21.6905	24.3221	24.3221	25.3623	25.3623	26.07023	26.07023	26.07023	26.07023	26.07023	26.07023	2018	26.07023	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	PERCENT	MP	Percentage	P	19.40175	19.40175	20.5188	20.5188	20.5188	20.5188	20.77105	20.77105	20.77105	21.6905	24.3221	24.3221	25.3623	25.3623	26.07023	26.07023	26.07023	26.07023	26.07023	26.07023	2018	26.07023	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	PERCENT	LB	Percentage	Lower bound	19.40175	19.40175	20.5188	20.5188	20.5188	20.5188	20.77105	20.77105	20.77105	21.6905	24.3221	24.3221	25.3623	25.3623	26.07023	26.07023	26.07023	26.07023	26.07023	26.07023	2018	26.07023	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PERCENT	UB	Percentage	Upper bound	0	0	0	0	0	4.01179	4.01179	5.05238	7.75831	10.33204	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	2018	18.17999	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	2	PERCENT	MP	Percentage	P	0	0	0	0	0	4.01179	4.01179	5.05238	7.75831	10.33204	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	2018	18.17999	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	-88.86862995	13.73603564	SLV	El Salvador	3	PERCENT	LB	Percentage	Lower bound	0	0	0	0	0	4.01179	4.01179	5.05238	7.75831	10.33204	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	18.17999	2018	18.17999	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PERCENT	UB	Percentage	Upper bound	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	2018	99.9965	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	PERCENT	MP	Percentage	P	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	2018	99.9965	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	PERCENT	LB	Percentage	Lower bound	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	99.9965	2018	99.9965	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PERCENT	UB	Percentage	Upper bound	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	2018	20.05235	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	2	PERCENT	MP	Percentage	P	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	2018	20.05235	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	39.63505296	8.631223181	ETH	Ethiopia	3	PERCENT	LB	Percentage	Lower bound	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	18.36876	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	20.05235	2018	20.05235	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	1	PERCENT	UB	Percentage	Upper bound	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	2018	14.293	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	2	PERCENT	MP	Percentage	P	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	2018	14.293	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	232	38.11074289	16.12894644	ERI	Eritrea	3	PERCENT	LB	Percentage	Lower bound	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	14.293	2018	14.293	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	233	25.84093481	58.68487172	EST	Estonia	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PERCENT	UB	Percentage	Upper bound																								
