series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	458	116.8346314	5.452415309	MYS	Malaysia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								3.6399141800726	4.66626533366288	5.79338333730834		5.41505175011843	4.6444370398052	4.19688888148571	3.32290133767521	3.05306393464316	2.36731	3.51692023872185	2016	2.36731	Malaysian Communications and Multimedia Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	462	73.09672546	-0.614385021	MDV	Maldives	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0671988342770643	0.174899337260165	0.245124014974103	1.09551845578945	2.07182366053001	3.37562735409861	4.89384819798434	4.81136207220171	4.77534127125461	5.31322673542914	5.33592166456882	5.89844734988682	5.64379415880673	6.47380726910087	6.8518	6.04075408847265	2016	6.8518	Communications Authority of Maldives	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	462	73.09672546	-0.614385021	MDV	Maldives	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	462	73.09672546	-0.614385021	MDV	Maldives	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	462	73.09672546	-0.614385021	MDV	Maldives	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	466	-3.522016039	17.35311254	MLI	Mali	1	PER_100_POP	ANYS	Per 100 population	any speed							0.0250293191903482	0.0251461047622872	0.0401269601186577	0.0607996167352641	0.0573360672176907	0.058834395050697	0.0290839132836196	0.0190110216872037	0.0189621826220538	0.0215209353678767	0.11917	0.0415496105921508	2016	0.11917	Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	466	-3.522016039	17.35311254	MLI	Mali	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	466	-3.522016039	17.35311254	MLI	Mali	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	466	-3.522016039	17.35311254	MLI	Mali	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	470	14.44617519	35.89194275	MLT	Malta	1	PER_100_POP	ANYS	Per 100 population	any speed	0.406351449835472	2.23824049902717	4.30677258808311	5.52126083683431	9.11053561488007	12.3952674763169	12.7100416722678	20.0606726543092	23.3388625367161	26.8771637753268	29.6392128794692	30.1808817044911	31.7366585313397	33.3353535165173	35.2338508320431	37.8456030182799	39.88779	35.607851179636	2016	39.88779	Malta Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	470	14.44617519	35.89194275	MLT	Malta	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over									2.28994572191751	2.55112658203901	3.35548031963234	7.46770304628057	24.6565863420017	28.9181452853586	32.9804299005454	37.2123115024383	39.59922	32.6733386060688	2016	39.59922	Malta Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	470	14.44617519	35.89194275	MLT	Malta	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								17.9230364991401	19.734503179688	22.7934221230065	25.0243679633091	22.574093011474	7.01391421437989	4.41068148548731	2.25016622263139	0.633291515841564	0.28857	2.91932468766803	2016	0.28857	Malta Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	470	14.44617519	35.89194275	MLT	Malta	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								1.91094974202178	0.629521193167235	0.340055619667417	0.162217649468614	0.081856476747132	0.061248725932991	0.000233098059692			0	0.0204939413308943	2016	0	Malta Communications Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	474	-60.91544135	14.56086108	MTQ	Martinique	1	PER_100_POP	ANYS	Per 100 population	any speed				1.52663209693096				1.49588258318977	1.48955819703876	1.48376758264585	1.47850985919658								2010	1.47850985919658	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	474	-60.91544135	14.56086108	MTQ	Martinique	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	474	-60.91544135	14.56086108	MTQ	Martinique	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	474	-60.91544135	14.56086108	MTQ	Martinique	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	478	-10.33187259	20.26089546	MRT	Mauritania	1	PER_100_POP	ANYS	Per 100 population	any speed						0.00521269711305577	0.0300520768826638	0.120118785466948	0.171667249505609	0.192686337642776	0.160939984817505	0.165281979970093	0.176415997192939	0.193630651845301	0.200780181590616	0.236212521665477	0.24741	0.210889870458867	2016	0.24741	Autorité de Régulation	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	478	-10.33187259	20.26089546	MRT	Mauritania	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	478	-10.33187259	20.26089546	MRT	Mauritania	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	478	-10.33187259	20.26089546	MRT	Mauritania	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	480	57.568022	-20.28581998	MUS	Mauritius	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0237703632778747	0.098325722224852	0.21213698224387	0.445103368207185	2.29301991421418	2.8797287815498	4.2924429592524	5.94005254144588	7.63184602720981	9.57438193876477	11.3588967671515	13.0504346260817	14.5698958732771	15.746888314357	16.84451	14.3141251161735	2016	16.84451	Information and Communication Technologies Authority of Mauritius	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	480	57.568022	-20.28581998	MUS	Mauritius	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															1.46499502462072	5.52816291887002	11.33004	6.10773264783025	2016	11.33004	Information and Communication Technologies Authority of Mauritius	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	480	57.568022	-20.28581998	MUS	Mauritius	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0243771832814776	0.11336858556494	0.279131980215512		0.624424108854734	0.534468853628126	0.29315	0.432793735674593	2016	0.29315	Information and Communication Technologies Authority of Mauritius	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	480	57.568022	-20.28581998	MUS	Mauritius	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps					0.211475088383515	0.259410003034421	0.924359524478882	1.83339672255848	3.30522440278059	2.16001910598032	7.53254963397659	9.34481055299577	10.8829202690961		12.2803408074764	9.97941098341471	5.37186	9.62863301499682	2016	5.37186	Information and Communication Technologies Authority of Mauritius	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	484	-102.5148166	23.93378032	MEX	Mexico	1	PER_100_POP	ANYS	Per 100 population	any speed	0.0144406268668421	0.0474654057171531	0.216902229394099	0.396433111653857	0.966599943043411	1.73604289700777	2.69362205774637	3.96761136384794	6.55193657778228	8.28117170774317	8.97717178649372	9.68997111482587	10.8213065962478	10.0507486982251	10.2336375880897	11.6414466121359	12.58104	11.0656358989397	2016	12.58104	Instituto Federal de Telecomunicaciones de México	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	484	-102.5148166	23.93378032	MEX	Mexico	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															1.1670639430145	8.46812016779224	9.92717	6.52078470360225	2016	9.92717	Instituto Federal de Telecomunicaciones de México	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	484	-102.5148166	23.93378032	MEX	Mexico	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															8.14320026181103	2.49132860294734	2.14151	4.25867962158612	2016	2.14151	Instituto Federal de Telecomunicaciones de México	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	484	-102.5148166	23.93378032	MEX	Mexico	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.417474375746244	0.183437476122502	0.50833	0.369747283956249	2016	0.50833	Instituto Federal de Telecomunicaciones de México	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	492	7.424214814	43.73532918	MCO	Monaco	1	PER_100_POP	ANYS	Per 100 population	any speed	2.49368785262305	8.21232157202002	15.0185281597403	19.8222518806115	22.8093324536676	28.09985802177	32.0055864296314	35.1298089281124	36.4288516505072	36.90036900369	37.4542000271407	42.7256380666112	43.2635248410016	44.661785308345	46.7608889822939	47.8966597077244	48.34931	46.186433767873	2016	48.34931	Direction des Communications Electroniques	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	492	7.424214814	43.73532918	MCO	Monaco	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											37.451485954675	42.7256380666112	43.2635248410016			46.6492693110647	47.65059	45.8544613840221	2016	47.65059	Direction des Communications Electroniques	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	492	7.424214814	43.73532918	MCO	Monaco	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.748956158663883	0.37144	0.560198079331942	2016	0.37144	Direction des Communications Electroniques	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	492	7.424214814	43.73532918	MCO	Monaco	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																0.498434237995825	0.32728	0.412857118997912	2016	0.32728	Direction des Communications Electroniques	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	496	103.0728057	46.83892054	MNG	Mongolia	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0020250703711954	0.0036836467775663	0.0202544362278948	0.0360541100083005	0.0712447486683169	0.136745671804136	0.284963631010825	1.23456321211288	1.49976255724167	2.82939229663904	3.41484615001984	3.93941106046021	4.92164167670222	6.84549084390829	7.11746292400062	7.47001	6.05880330101427	2016	7.47001	Communications Regulatory Commission of Mongolia 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	496	103.0728057	46.83892054	MNG	Mongolia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											0.00088471500012165	0.00094400969570574				0.0561057799216572	0.06094	0.0585228899608286	2016	0.06094	Communications Regulatory Commission of Mongolia 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	496	103.0728057	46.83892054	MNG	Mongolia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0636994800087587	0.0744315336998754	0.0835334655946539			5.37178631908452	5.6025	3.68593992822639	2016	5.6025	Communications Regulatory Commission of Mongolia 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	496	103.0728057	46.83892054	MNG	Mongolia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											2.31032263344267	2.75850525504782	3.1924731198176			1.68957082499444	1.80657	2.22953798160401	2016	1.80657	Communications Regulatory Commission of Mongolia 	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0059149938659781	0.0105315139177232	0.0153214659126897	0.063454113845928	0.275943390591697	0.586509474663313	1.43782207775446	3.16861496324773	5.20701827207957	7.57778285284398	10.0573311114423	11.9087543439371	13.4596943568544	14.7107512032773	15.5490178734577	13.73046	13.8717355555053	2016	13.73046	National Regulatory Agency for Electronic Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over													5.09577646817462	6.52261812041968	8.76318115895972	12.9842110224893	12.04784	9.08272535400867	2016	12.04784	National Regulatory Agency for Electronic Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps													5.20299307331789	5.24293961580682	4.71840710930323	1.5290261834459	0.78586	3.49584519637477	2016	0.78586	National Regulatory Agency for Electronic Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													1.57179884594186	1.62832458324778	1.17984734412286	0.680656698560417	0.57313	1.12675149437458	2016	0.57313	National Regulatory Agency for Electronic Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	499	19.25214024	42.78717043	MNE	Montenegro	1	PER_100_POP	ANYS	Per 100 population	any speed						1.24468188756455		2.88960828747167	6.42512959691198	9.57833931754191	10.4285267337335	10.4265891557801	14.1314900954948	15.4045089743363	16.7105360538789	18.0826828153859	18.27001	16.5198455878192	2016	18.27001	Agency for Electronic Communications and Postal Services	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	499	19.25214024	42.78717043	MNE	Montenegro	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															1.52893931544449	1.86628397119487	5.63	3.00840776221312	2016	5.63	Agency for Electronic Communications and Postal Services	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	499	19.25214024	42.78717043	MNE	Montenegro	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															9.4080528749465	11.0068923797695	9.53938	9.98477508490533	2016	9.53938	Agency for Electronic Communications and Postal Services	
