series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Level/Status	Units description	Level/Status description	2017	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	316	144.7029305	13.35485404	GUM	Guam	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	1	PERCENT	LOWIMP	Percentage	Low level of implementation	25	2017	25	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	320	-91.2312746	15.00273719	GTM	Guatemala	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	1	PERCENT	LOWIMP	Percentage	Low level of implementation	24	2017	24	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	324	-11.28173419	11.00210343	GIN	Guinea	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	1	PERCENT	LOWIMP	Percentage	Low level of implementation	16	2017	16	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	328	-58.97322037	4.788012784	GUY	Guyana	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	1	PERCENT	LOWIMP	Percentage	Low level of implementation	29	2017	29	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	332	-72.33640958	18.40426539	HTI	Haiti	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	336	12.45315803	41.90343751	VAT	Holy See	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	1	PERCENT	LOWIMP	Percentage	Low level of implementation	21	2017	21	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	340	-86.59974381	14.82243161	HND	Honduras	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	3	PERCENT	HIGIMP	Percentage	High level of implementation	73	2017	73	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	348	19.41221519	47.1651448	HUN	Hungary	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	3	PERCENT	HIGIMP	Percentage	High level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	4	PERCENT	VHIGIMP	Percentage	Very high level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	5	PERCENT	MHIGIMP	Percentage	Medium-high level of implementation	52	2017	52	UN Environment	C
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	6	PERCENT	NODATA	Percentage	no data available					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	352	-19.02116966	64.79134763	ISL	Iceland	7	PERCENT	VLOWIMP	Percentage	Very low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	356	79.3608464	22.34642074	IND	India	1	PERCENT	LOWIMP	Percentage	Low level of implementation					
2018.Q2.G.01	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	356	79.3608464	22.34642074	IND	India	2	PERCENT	MLOWIMP	Percentage	Medium-low level of implementation					
